,Midoenvelope_ID,whole_plant_seed_wt_g,five_raceme_mass_g,number_of_racemes,Sub Sample,notes,Unnamed: 6,imageFile,imageName,weightMeasured
887,3913,0.0415,0.1314,,,,,True,3913,True
888,3914,3.4643,0.9931,,0.3275,,,True,3914,True
889,3915,6.1955,0.7003,,0.2325,,,False,3915,
890,3916,2.6655,0.8277,,0.3137,,,True,3916,True
891,3917,8.7983,1.0968,,0.3048,,,True,3917,True
892,3918,0.0229,0.266,Lost in threshing,,,,True,3918,True
893,3919,3.0143,0.4113,,0.1822,,,False,3919,
894,3920,0.2974,0.2252,,,,,True,3920,True
895,3921,8.3278,0.9166,,0.2445,,,True,3921,True
896,3922,0.5258,1.6728,,0.2805,,,True,3922,True
897,3923,0.2336,0.2125,,,,,True,3923,True
898,3924,0.2122,0.0309,,,,,True,3924,True
899,3925,0.7706,0.1762,,,,,True,3925,True
900,3926,0.8435,0.0606,,,,,True,3926,True
901,3927,3.2691,0.0111,,0.1976,,,True,3927,True
902,3928,0.0928,0.061,,,,,True,3928,True
903,3929,1.7388,0.0115,,,,,True,3929,True
904,3930,5.2434,0.4451,,0.2404,,,True,3930,True
905,3931,1.7164,0.3924,,0.2496,,,True,3931,True
906,3932,6.517,0.8678,,0.3584,,,True,3932,True
907,3933,0.2776,0.0396,,,,,True,3933,True
908,3934,2.2414,0.1225,,,,,True,3934,True
909,3935,0.147,0.1797,,,,,True,3935,True
910,3936,0.0017,0.4353,,0.2844,,,True,3936,True
911,3937,12.005,0.9001,,0.3195,,,True,3937,True
912,3938,0.1608,0.055,,,,,True,3938,True
913,3939,0.5937,0.1202,,,,,True,3939,True
914,3940,0.0848,0.1925,,,,,True,3940,True
915,3941,8.2601,0.8147,,0.2045,,,True,3941,True
916,3942,0.0279,0,,,,,False,3942,
917,3943,2.1584,0.7398,,0.3169,,,True,3943,True
918,3944,0.0089,0,,,,,False,3944,
919,3945,1.7907,0.0855,,,,,True,3945,True
920,3946,3.9351,0.2884,,0.1711,,,True,3946,True
921,3947,1.8345,1.2785,,0.3975,,,True,3947,True
922,3948,0.3286,3.6747,,0.2395,,,True,3948,True
923,3949,0.2837,1.1151,,0.4359,,,True,3949,True
924,3950,1.2049,0.8916,,,,,False,3950,
925,3951,0.4677,0.7985,,0.2269,,,True,3951,True
926,3952,0.6036,0.1915,,,,,True,3952,True
927,3953,6.0326,1.4086,,0.2748,,,True,3953,True
928,3954,10.199,0.9931,,0.3242,,,True,3954,True
929,3955,0,0,No seed,,,,False,3955,
930,3956,0.015,0,,,,,False,3956,
931,3957,2.823,0.5449,,0.1937,,,True,3957,True
932,3958,3.9251,0,,,,,False,3958,
933,3959,0.3265,0.2387,,,,,False,3959,
934,3960,0.02,0,,,,,False,3960,
935,3961,0.0365,0.0451,,,,,True,3961,True
936,3962,2.4774,0.205,,0.1567,,,True,3962,True
937,3963,8.2125,0.8054,,,,,False,3963,
938,3964,0.7054,1.1142,,0.1968,,,False,3964,
939,3965,0.7853,0.3161,,,,,False,3965,
940,3966,3.537,1.3666,,0.3472,,,False,3966,
941,3967,1.8901,1.3365,,0.3046,,,False,3967,
942,3968,1.0119,0.7916,,,,,False,3968,
943,3969,0.8281,0.5284,,0.187,,,True,3969,True
944,3970,0,0,0,,,,False,3970,
945,3971,7.8375,1.0509,,0.2243,,,True,3971,True
946,3972,0.007,0.1956,2,,,,False,3972,
947,3973,3.2512,0.6702,,,,,False,3973,
948,3974,3.8572,1.131,,0.3311,,,False,3974,
949,3975,3.4863,0.5482,,,,,False,3975,
950,3976,3.8041,0.9025,,,,,True,3976,True
951,3976,2.3126,0.6208,,0.2086,,,True,3976,True
952,3977,4.0914,0.8701,,0.3663,,,False,3977,
953,3978,0.492,0.0456,,,,,True,3978,True
954,3979,0.3793,0.3709,,,,,False,3979,
955,3980,2.6089,0.9675,,0.238,,,True,3980,True
956,3981,0.0222,0.0739,,,,,True,3981,True
957,3982,0.0443,0.1173,,,,,True,3982,True
958,3983,0.7254,0.2668,,,,,True,3983,True
959,3984,0.7959,0.1189,,,,,True,3984,True
960,3985,0.0344,0.1394,,,,,True,3985,True
961,3986,1.1231,0.1528,,,,,False,3986,
962,3987,0.2402,0.0375,,,,,False,3987,
963,3988,0.055,0.0315,,,,,True,3988,True
964,3989,1.2984,0.2632,,0.1696,,,True,3989,True
965,3990,0.5972,0.1975,,,,,True,3990,True
966,3991,0.0651,0.0381,,,,,False,3991,
967,3992,0.1497,0.1299,,,,,False,3992,
968,3993,0.9766,0.4,,,,,False,3993,
969,3994,3.1116,0.4042,,0.214,,,True,3994,True
970,3995,1.1678,0.3686,,0.2017,,,True,3995,True
971,3996,0.0726,0.0856,,,,,True,3996,True
972,3997,0.0841,0.1536,,,,,True,3997,True
973,3998,0.6881,0.5597,,0.2889,,,True,3998,True
974,3999,0.7982,0.1558,,,,,False,3999,
975,4000,0.5038,0.4792,,,,,False,4000,
976,4001,2.0877,0.3025,,,,,True,4001,True
977,4001,2.092,0.1543,,0.1479,,,True,4001,True
978,4002,0.6207,0.0787,,,,,True,4002,True
979,4003,0.2768,0.1814,,,,,True,4003,True
980,4007,1.3331,0.0035,,,,,True,4007,True
981,4008,0.5866,0.1405,,,,,True,4008,True
982,4009,0.4903,0.0264,,,,,True,4009,True
983,4010,2.2192,0.0418,,,,,True,4010,True
984,4011,3.0815,0.1032,,,,,True,4011,True
985,4012,2.403,0.011,,,,,True,4012,True
986,4013,4.3138,0.2323,,0.1438,,,True,4013,True
987,4016,0.8421,0.0102,,,,,True,4016,True
988,4017,0.2475,0.1072,,,,,True,4017,True
989,4018,0.1882,0.015,,,,,True,4018,True
990,4019,0.0938,0.0593,,,,,True,4019,True
991,4020,2.322,0.1867,,,,,True,4020,True
992,4021,1.3386,0.2428,,0.1953,,,False,4021,
993,4022,0.6711,0.048,,,,,True,4022,True
994,4023,0.0411,0.0674,,,,,True,4023,True
995,4024,4.724,0.1047,,,,,True,4024,True
996,4025,1.2511,0.0428,,,,,True,4025,True
997,4026,0.812,0.0161,,,,,True,4026,True
998,4027,5.6215,0.0099,,,,,True,4027,True
999,4031,3.3344,0.1166,,,,,True,4031,True
1000,4035,1.0785,0.3239,,,,,True,4035,True
1001,4036,0.6867,0.0941,,,,,True,4036,True
1002,4037,1.8227,0.2443,,0.1567,,,True,4037,True
1003,4038,3.0708,0.1733,,,,,True,4038,True
1004,4038,3.0695,0.167,,,,,True,4038,True
1005,4039,3.0293,0.2785,,,,,True,4039,True
1006,4040,5.0706,0.2226,,,,,True,4040,True
1007,4041,2.9326,0.1336,,,,,True,4041,True
1008,4041,2.9308,0.1341,,,,,True,4041,True
1009,4042,0.5864,0.0626,,,,,True,4042,True
1010,4043,0.0073,0.0718,,,,,True,4043,True
1011,4044,1.7714,0.3693,,,,,True,4044,True
1012,4044,1.7742,0.1849,,0.1753,,,True,4044,True
1013,4046,2.8732,0.1126,,,,,True,4046,True
1014,4048,1.0193,0.094,,,,,True,4048,True
1015,4049,0.6066,0.0498,,,,,True,4049,True
1016,4050,0.8436,0.1146,,,,,True,4050,True
1017,4051,0.5995,0.181,,,,,True,4051,True
1018,4052,0.3463,0.135,,,,,True,4052,True
1019,4053,1.2546,0.2749,,,,,True,4053,True
1020,4054,1.9619,0.147,,,,,True,4054,True
1021,4057,2.208,0.2952,,,,,True,4057,True
1022,4058,4.5296,0.8822,,0.212,,,True,4058,True
1023,4063,0.3401,0.011,,,,,True,4063,True
1024,4075,0.0328,0.0114,,,,,True,4075,True
1025,4076,1.731,0.1441,,,,,True,4076,True
1026,4077,0.842,0.003,,,,,True,4077,True
1027,4100,4.4944,0.4034,,,,,True,4100,True
1028,4102,4.1901,0.0354,,,,,True,4102,True
1029,4103,3.8075,0.1362,,,,,True,4103,True
1030,4110,0.0419,0.0661,,,,,True,4110,True
1031,4111,0.2398,0.0721,,,,,True,4111,True
1032,4112,0.9054,0.0974,,,,,True,4112,True
1033,4113,0.6769,0.049,,,,,True,4113,True
1034,4114,2.1948,0.0529,,,,,True,4114,True
1035,4115,8.5529,0.5226,,0.2694,,,True,4115,True
1036,4116,0.1722,0.007,,,,,True,4116,True
1037,4117,1.9881,0.1395,,,,,True,4117,True
1038,4118,0.2838,0.1478,,,,,True,4118,True
1039,4119,0.2405,0.1264,,,,,True,4119,True
1040,4120,0.0109,0.5686,3,0.1758,,,True,4120,True
1041,4121,9.0193,1.2861,,0.2602,,,True,4121,True
1042,4122,0.0593,1.2048,,0.2409,,,True,4122,True
1043,4123,0.0027,0,,,,,False,4123,
1044,4124,0.3671,0.7052,,0.2583,,,True,4124,True
1045,4125,2.5462,0.7803,,0.2959,,,True,4125,True
1046,4126,0.9613,0.6812,,0.1794,,,True,4126,True
1047,4127,1.2043,0.6274,,0.2508,,,True,4127,True
1048,4128,0.0692,0.0228,,,,,True,4128,True
1049,4129,0.1229,0.6563,,0.2841,,,True,4129,True
1050,4130,0.0012,0,0,,,,False,4130,
1051,4131,0.1513,0.5219,,0.2205,,,True,4131,True
1052,4132,0.0197,0,0,,,,True,4132,True
1053,4133,1.4457,0.1387,,,,,True,4133,True
1054,4134,1.8593,0.002,,,,,True,4134,True
1055,4135,0.8751,0.0081,,,,,True,4135,True
1056,4146,0.0849,0.106,,,,,True,4146,True
1057,4157,0,0.0072,2,,,,True,4157,True
1058,4163,0.8824,0.5333,,,,,True,4163,True
1059,4166,1.87,0.1279,,,,,True,4166,True
1060,4167,1.8076,0.0619,,,,,True,4167,True
1061,4197,2.0437,0.2743,,0.1625,,,True,4197,True
1062,4207,0.1615,1.0039,,,,,True,4207,True
1063,4208,1,0.0915,,,,,True,4208,True
1064,4208,0.2167,0.0135,,,,,True,4208,True
1065,4209,0.003,0.0495,,,,,True,4209,True
1066,4210,3.9204,1.4899,,0.2939,,,True,4210,True
1067,4211,0.6027,0.8337,,0.3248,,,True,4211,True
1068,4212,0.012,0.4709,,0.3115,,,True,4212,True
1069,4213,2.2574,0.9254,,0.322,,,True,4213,True
1070,4214,0.0372,1.0664,,0.3187,,,True,4214,True
1071,4215,0.0625,0.3346,4,0.1872,,,True,4215,True
1072,4216,10.3073,1.2451,,0.3515,,,True,4216,True
1073,4217,0.0141,0,,,,,True,4217,True
1074,4218,0.0414,1.3541,,0.294,,,True,4218,True
1075,4219,0.9699,1.1205,,0.3427,,,False,4219,
1076,4220,0.0687,0.2631,,0.1836,,,True,4220,True
1077,4221,0.0034,0,,,,,False,4221,
1078,4222,0.1486,0.9327,,0.2511,,,True,4222,True
1079,4223,2.2903,1.0569,,0.3376,,,True,4223,True
1080,4224,0.0184,0.9511,,,,,True,4224,True
1081,4225,0.1406,0.8965,,0.2717,,,True,4225,True
1082,4226,3.9126,0.0197,,,,,True,4226,True
1083,4227,3.5295,0.005,,,,,True,4227,True
1084,4228,3.6554,0.2375,,0.1456,,,True,4228,True
1085,4229,0.3036,0.0672,,,,,True,4229,True
1086,4230,4.1637,0.9464,,0.2557,,,True,4230,True
1087,4231,3.9315,0.8256,,0.3123,,,True,4231,True
1088,4232,0.566,0.0379,,,,,True,4232,True
1089,4233,18.0215,0.9199,,0.2251,,,True,4233,True
1090,4234,9.3603,1.3871,,0.2917,,,True,4234,True
1091,4235,0.7526,0.2011,,,,,True,4235,True
1092,4236,2.7742,0.1497,,,,,True,4236,True
1093,4237,0.1462,0.4218,,0.2366,,,True,4237,True
1094,4238,0.0059,0,,,,,False,4238,
1095,4239,1.3306,0.0148,,,,,True,4239,True
1096,4240,12.7206,1.3845,,0.3518,,,True,4240,True
1097,4241,0.4156,0.2701,,0.1792,,,True,4241,True
1098,4242,2.2778,0.5439,,0.3502,,,True,4242,True
1099,4243,0.4198,1.1497,,0.3295,,,True,4243,True
1100,4244,0.0522,0.0662,,,,,True,4244,True
1101,4245,0.4293,0.6164,,0.2638,,,True,4245,True
1102,4246,0.0106,0,,,,,False,4246,
1103,4247,2.0833,0.051,,,,,True,4247,True
1104,4248,11.2872,0.6268,,0.2791,,,True,4248,True
1105,4249,1.177,0.0511,,,,,True,4249,True
1106,4250,0.8166,0.1671,,,,,True,4250,True
1107,4251,0.1685,0.3752,,0.218,,,True,4251,True
1108,4252,1.2256,0.1985,,0.1524,,,True,4252,True
1109,4253,8.9589,0.4406,,0.1904,,,True,4253,True
1110,4254,1.551,0.2109,,0.1343,,,True,4254,True
1111,4255,2.319,0.3009,,0.2167,,,True,4255,True
1112,4256,1.0269,0.307,,0.2651,,,True,4256,True
1113,4257,0.0049,0.1029,2,,,,True,4257,True
1114,4258,2.4109,0.1532,,,,,True,4258,True
1115,4259,0.7389,0.444,,0.1969,,,True,4259,True
1116,4260,2.5592,0.2577,,0.1681,,,True,4260,True
1117,4261,3.4882,0.7839,,0.2039,,,True,4261,True
1118,4262,0.4194,1.041,,0.2479,,,True,4262,True
1119,4263,0.9014,0.0285,,,,,True,4263,True
1120,4264,1.0474,0.093,,,,,True,4264,True
1121,4265,2.1629,0.6849,,0.1927,,,True,4265,True
1122,4266,8.1524,0.8011,,0.2947,,,True,4266,True
1123,4267,0.3899,0.1224,,,,,True,4267,True
1124,4268,8.3241,0.5065,,0.2209,,,True,4268,True
1125,4269,1.2789,0.3253,,0.2377,,,True,4269,True
1126,4270,4.0741,1.1867,,0.2236,,,True,4270,True
1127,4271,0.3379,0.1418,,,,,True,4271,True
1128,4272,1.2988,0.2822,,0.1963,,,True,4272,True
1129,4273,0.2051,0.0231,,,,,True,4273,True
1130,4274,3.5015,0.153,,,,,True,4274,True
1131,4275,0.9578,0.328,,0.2341,,,False,4275,
1132,4276,0.6198,0.0955,,,,,True,4276,True
1133,4277,1.1757,0.2911,,0.2467,,,True,4277,True
1134,4278,1.9716,0.1095,,,,,True,4278,True
1135,4279,1.1769,0.0161,,,,,True,4279,True
1136,4280,2.2474,0.068,,,,,True,4280,True
1137,4281,1.4381,0.6623,,0.334,,,True,4281,True
1138,4282,0.7888,0.0564,,,,,True,4282,True
1139,4283,1.6822,0.1147,,,,,True,4283,True
1140,4284,0.7485,0.3196,,0.1711,,,True,4284,True
1141,4285,1.5325,0.7431,,0.2957,,,True,4285,True
1142,4286,1.4261,0.1537,,,,,True,4286,True
1143,4287,3.9457,1.1037,,0.2417,,,False,4287,
1144,4288,0.4395,0.6879,,0.1784,,,True,4288,True
1145,4289,4.6429,0.2667,,0.199,,,True,4289,True
1146,4290,3.7731,0.0466,,,,,True,4290,True
1147,4291,0,0.2388,,0.144,,,True,4291,True
1148,4292,0.0039,0,,,,,False,4292,
1149,4293,1.0802,0.0358,,,,,True,4293,True
1150,4294,0,0,,,,,True,4294,True
1151,4295,1.0862,0.0511,,,,,True,4295,True
1152,4296,1.9425,0.5262,,0.2125,,,True,4296,True
1153,4297,1.0372,1.1319,,0.2247,,,True,4297,True
1154,4298,1.1759,0.1954,,,,,True,4298,True
1155,4299,4.9438,0.3546,,0.1564,,,True,4299,True
1156,4300,3.1451,0.0473,,,,,True,4300,True
1157,4301,1.6643,1.3355,,0.3332,,,True,4301,True
1158,4302,1.6051,0.1611,,,,,True,4302,True
1159,4303,0.3001,0.0094,,,,,True,4303,True
1160,4304,5.4813,0.5337,,0.2165,,,True,4304,True
1161,4305,8.5981,0.3337,,,,,True,4305,True
1162,4306,0.0031,0.1176,,,,,True,4306,True
1163,4307,6.3871,0.0643,,,,,True,4307,True
1164,4308,1.8418,0.2568,,,,,True,4308,True
1165,4309,0.1223,0.0369,,,,,True,4309,True
1166,4310,1.8279,0.1752,,,,,True,4310,True
1167,4311,1.0319,1.0843,,0.3077,,,True,4311,True
1168,4312,2.0109,0.1672,,,,,True,4312,True
1169,4313,0.5197,0.2248,,,,,True,4313,True
1170,4314,1.2298,0.0333,,,,,True,4314,True
1171,4315,2.1452,0.119,,,,,True,4315,True
1172,4316,0.6069,0.0729,,,,,True,4316,True
1173,4317,3.4934,0.0644,,,,,True,4317,True
1174,4318,0.2173,0.0055,,,,,True,4318,True
1175,4319,3.3468,0.0149,,,,,True,4319,True
1176,4320,3.9291,0.0527,,,,,True,4320,True
1177,4321,2.2697,0,,,,,False,4321,
1178,4322,0.9883,0,,,,,False,4322,
1179,4323,6.9257,0,,,,,False,4323,
1180,4324,4.5967,0,,,,,False,4324,
1181,4325,0.5075,0,,,,,False,4325,
1182,4326,0.0327,0,,,,,False,4326,
1183,4327,0.0408,0,,,,,False,4327,
1184,4328,1.8889,0,,,,,False,4328,
1185,4329,0.1175,0,,,,,False,4329,
1186,4330,0.9183,0,,,,,False,4330,
1187,4331,0.9068,0,,,,,True,4331,True
1188,4332,2.1038,0,,,,,False,4332,
1189,4333,2.2774,0,,,,,False,4333,
1190,4334,1.84,0,,,,,False,4334,
1191,4335,3.5383,0,,,,,False,4335,
1192,4336,1.2569,0,,,,,False,4336,
1193,4337,0.0952,0,,,,,False,4337,
1194,4338,2.1026,0,Was dropped,,,,False,4338,
1195,4339,0.881,0,,,,,False,4339,
1196,4340,0.5233,0,,,,,False,4340,
1197,4341,0.9299,0,,,,,False,4341,
1198,4342,7.834,0,,,,,False,4342,
1199,4343,0.0037,0,,,,,True,4343,True
1200,4344,1.561,0,,,,,False,4344,
1201,4345,6.4132,0,,,,,True,4345,True
1202,4346,0.04,0,,,,,True,4346,True
1203,4347,0.1799,0,,,,,True,4347,True
1204,4348,2.9321,0,,,,,True,4348,True
1205,4349,0.0272,0,,,,,False,4349,
1206,4350,4.976,0,,,,,False,4350,
1207,4351,3.1669,0,,,,,True,4351,True
1208,4352,1.697,0,,,,,True,4352,True
1209,4353,0.11,0,,,,,False,4353,
1210,4354,12.0381,0,,,,,False,4354,
1211,4355,2.2859,0,,,,,False,4355,
1212,4356,1.5276,0,,,,,False,4356,
1213,4357,2.5444,0,,,,,True,4357,True
1214,4358,0.1359,0,,,,,False,4358,
1215,4359,2.2924,0,,,,,False,4359,
1216,4360,6.3819,0,,,,,False,4360,
1217,4361,0.8358,0,,,,,False,4361,
1218,4362,7.0037,0,,,,,False,4362,
1219,4363,2.7124,0,,,,,False,4363,
1220,4364,1.7231,0,,,,,False,4364,
1221,4365,2.7224,0,,,,,False,4365,
1222,4366,0.1148,0,,,,,False,4366,
1223,4367,1.9903,0,,,,,True,4367,True
1224,4368,1.6534,0,,,,,False,4368,
1225,4369,0.732,0,,,,,True,4369,True
1226,4370,0.123,0,,,,,True,4370,True
1227,4371,2.162,0,,,,,False,4371,
1228,4372,0.0241,0,,,,,False,4372,
1229,4373,0.2198,0,,,,,False,4373,
1230,4374,0.5487,0,,,,,True,4374,True
1231,4375,13.3584,0,,,,,False,4375,
1232,4376,10.6688,0,,,,,False,4376,
1233,4377,2.4081,0,,,,,False,4377,
1234,4378,0.8908,0,,,,,True,4378,True
1235,4379,6.4196,0,,,,,False,4379,
1236,4380,1.5641,0,,,,,False,4380,
1237,4381,0.4499,0.8904,,0.2811,,,True,4381,True
1238,4382,0.6031,0,,,,,False,4382,
1239,4383,0.2378,0,,,,,False,4383,
1240,4384,1.7495,0,,,,,False,4384,
1241,4385,0.6068,0,,,,,False,4385,
1242,4386,0.7637,0,,,,,False,4386,
1243,4387,1.1426,0,,,,,False,4387,
1244,4388,11.9663,0,,,,,False,4388,
1245,4389,0.419,0,,,,,False,4389,
1246,4390,1.2729,0,,,,,False,4390,
1247,4391,0.0163,0,,,,,False,4391,
1248,4392,4.5039,0,,,,,False,4392,
1249,4393,2.101,0,,,,,False,4393,
1250,4394,5.5097,0,,,,,False,4394,
1251,4395,0.7077,0,,,,,False,4395,
1252,4396,0.004,0,,,,,False,4396,
1253,4397,1.5034,0,,,,,False,4397,
1254,4398,2.9365,0,,,,,False,4398,
1255,4399,8.4623,0,,,,,True,4399,True
1256,4400,3.2758,0,,,,,True,4400,True
1257,4401,16.2909,0,,,,,False,4401,
1258,4402,0.7951,0,,,,,True,4402,True
1259,4403,1.8193,0,,,,,False,4403,
1260,4404,0.8207,0,,,,,True,4404,True
1261,4405,2.9591,0,,,,,False,4405,
1262,4406,8.8348,0,,,,,False,4406,
1263,4407,6.4203,0,,,,,False,4407,
1264,4408,2.2228,0,,,,,True,4408,True
1265,4409,0.3896,0,,,,,True,4409,True
1266,4410,3.5194,0,,,,,False,4410,
1267,4411,0.8674,0,,,,,True,4411,True
1268,4412,0.7225,0,,,,,True,4412,True
1269,4413,7.8417,0,,,,,True,4413,True
1270,4414,4.0521,0,,,,,False,4414,
1271,4415,0.0498,0,,,,,True,4415,True
1272,4416,2.0664,0,,,,,False,4416,
1273,4417,0.0197,0,,,,,False,4417,
1274,4418,1.7191,0,,,,,False,4418,
1275,4419,1.6258,0,,,,,True,4419,True
1276,4420,3.5398,0,,,,,False,4420,
1277,4421,12.4233,0,,,,,False,4421,
1278,4422,2.9973,0,,,,,False,4422,
1279,4423,14.2021,0,,,,,True,4423,True
1280,4424,1.649,0,,,,,True,4424,True
1281,4425,0.533,0,,,,,True,4425,True
1282,4426,1.6499,0,,,,,False,4426,
1283,4427,0.1534,0,,,,,False,4427,
1284,4428,8.158,0,,,,,False,4428,
1285,4429,0.0344,0,Lost in Threashing,,,,True,4429,True
1286,4430,0.7471,0,,,,,False,4430,
1287,4431,4.9907,0,,,,,False,4431,
1288,4432,0.4335,0,,,,,True,4432,True
1289,4433,4.2121,0,,,,,False,4433,
1290,4434,0.0388,0,,,,,False,4434,
1291,4435,1.9369,0,,,,,False,4435,
1292,4436,1.5775,0,,,,,True,4436,True
1293,4437,0,0,No seed,,,,True,4437,True
1294,4438,0.0088,0,,,,,True,4438,True
1295,4439,0.8838,0,,,,,True,4439,True
1296,4440,6.4092,0,,,,,True,4440,True
1297,4441,5.9778,0,,,,,False,4441,
1298,4442,0.079,0,,,,,True,4442,True
1299,4443,1.0173,0,,,,,False,4443,
1300,4444,4.4535,0,,,,,True,4444,True
1301,4445,0.8776,0,,,,,True,4445,True
1302,4446,3.0223,0,,,,,True,4446,True
1303,4447,1.3428,0,,,,,False,4447,
1304,4448,0.9085,0,,,,,True,4448,True
1305,4450,0.7772,0,,,,,True,4450,True
1306,4451,8.329,0,,,,,True,4451,True
1307,4452,0.7707,0,,,,,True,4452,True
1308,4453,0.2389,0,,,,,True,4453,True
1309,4454,0.9196,0,,,,,True,4454,True
1310,4455,1.3654,0,,,,,True,4455,True
1311,4456,0.0883,0,,,,,True,4456,True
1312,4457,0.7021,0,,,,,True,4457,True
1313,4458,12.1227,0,,,,,True,4458,True
1314,4459,0.0232,0,,,,,True,4459,True
1315,4460,4.4535,0,,,,,True,4460,True
1316,4461,0.2413,0,,,,,True,4461,True
1317,4462,0.6639,0,,,,,True,4462,True
1318,4463,0.2271,0,,,,,True,4463,True
1319,4464,7.3989,0,,,,,True,4464,True
1320,4465,0.6719,0,,,,,True,4465,True
1321,4466,2.0134,0,,,,,True,4466,True
1322,4467,0.4291,0,,,,,True,4467,True
1323,4468,0.8908,0,,,,,True,4468,True
1324,4469,0.0148,0,,,,,True,4469,True
1325,4470,0.026,0,,,,,True,4470,True
1326,4471,6.2776,0,,,,,False,4471,
1327,4472,0.6868,0,,,,,True,4472,True
1328,4473,3.2059,0,,,,,True,4473,True
1329,4474,2.3721,0,,,,,True,4474,True
1330,4475,0.6076,0,,,,,True,4475,True
1331,4476,2.3333,0,,,,,False,4476,
1332,4477,0.325,0,,,,,True,4477,True
1333,4478,0.0924,0,,,,,True,4478,True
1334,4479,11.3131,0,,,,,False,4479,
1335,4480,3.3778,0,,,,,True,4480,True
1336,4481,16.3485,0,,,,,False,4481,
1337,4482,4.1787,0,,,,,False,4482,
1338,4483,1.9769,0,,,,,False,4483,
1339,4484,0.749,0,,,,,False,4484,
1340,4485,1.0934,0,,,,,True,4485,True
1341,4486,0.6076,0,,,,,False,4486,
1342,4487,3.2141,0,,,,,False,4487,
1343,4488,10.5382,0,,,,,False,4488,
1344,4489,2.5318,0,,,,,False,4489,
1345,4490,2.4041,0,,,,,False,4490,
1346,4491,6.2449,0,,,,,False,4491,
1347,4492,2.2185,0,,,,,True,4492,True
1348,4493,0.0555,0,,,,,True,4493,True
1349,4494,0.9234,0,,,,,True,4494,True
1350,4495,0.4042,0,,,,,True,4495,True
1351,4496,0.0016,0,,,,,True,4496,True
1352,4497,0.3768,0,,,,,True,4497,True
1353,4498,6.4388,0,,,,,True,4498,True
1354,4499,4.9644,0,,,,,False,4499,
1355,4500,0.1421,0,,,,,True,4500,True
1356,NULL15,0.1545,0.0238,,,,,False,NO QR,
